pm10_sr_niep,pm10_sr_wok,pm25_sr_niep,pm25_sr_wok,pm10_8_niep,pm10_8_wok,pm25_8_niep,pm25_8_wok
24.525000000000002,17.312500000000004,12.270833333333334,8.362499999999999,23.8,16.3,12.3,15.4
26.287499999999998,22.96666666666667,13.170833333333334,12.237500000000002,28.6,16.8,10.8,21.2
38.55833333333333,39.1375,18.925,14.866666666666667,30.6,28.8,14.5,13.0
34.74583333333333,44.70000000000001,23.099999999999998,19.158333333333335,43.1,47.7,29.8,24.1
50.37916666666666,50.96666666666667,29.35416666666666,22.287499999999998,81.4,60.2,47.1,23.9
41.108333333333334,51.083333333333336,27.191666666666674,23.808333333333326,46.5,59.8,31.9,32.9
30.32083333333334,42.20416666666667,19.066666666666666,16.495833333333326,32.8,49.8,22.1,21.1
31.150000000000002,33.85833333333333,17.3625,11.816666666666668,39.8,38.3,17.9,17.4
42.75833333333333,33.42916666666667,23.45,18.5875,56.3,42.9,34.7,33.4
31.362499999999994,35.77916666666667,18.512500000000003,18.45416666666667,34.1,34.6,22.1,23.9
27.39583333333333,36.11666666666666,13.887500000000003,12.995833333333332,34.3,34.5,17.3,16.3
45.27083333333334,51.80416666666667,26.05,20.36666666666667,56.4,55.7,33.7,27.3
30.349999999999994,41.858333333333334,19.333333333333336,18.049999999999997,33.0,42.8,23.8,16.6
25.516666666666662,38.666666666666664,18.208333333333336,17.054166666666667,26.8,42.9,19.7,18.9
34.354166666666664,44.24583333333333,21.7375,16.562499999999996,38.5,42.7,24.9,17.9
23.075000000000006,28.975000000000005,13.229166666666664,9.516666666666666,19.5,23.7,12.6,8.8
23.870833333333334,21.53333333333333,11.995833333333335,8.5375,38.3,27.9,20.4,16.1
30.936363636363637,23.266666666666666,14.431818181818185,9.658333333333333,65.6,32.4,31.4,12.7
21.662499999999998,17.583333333333332,9.8375,7.529166666666669,29.8,26.3,14.1,11.0
18.929166666666667,17.79166666666666,8.7875,7.612500000000002,19.6,18.5,9.6,13.0
10.337499999999999,11.316666666666665,5.491304347826087,7.575,8.6,11.3,4.1,11.1
23.691666666666666,20.658333333333335,13.4,8.254166666666665,31.6,22.1,16.7,10.6
22.275000000000002,19.812500000000004,14.65,7.108333333333332,28.1,21.4,15.4,7.5
17.98333333333333,18.558333333333334,9.275,6.05,9.9,16.4,4.6,10.0
26.3625,20.85,13.695833333333333,8.016666666666667,35.6,15.2,19.4,3.1
45.09166666666666,36.13333333333333,25.683333333333334,15.116666666666665,79.5,42.1,43.8,19.6
34.666666666666664,31.370833333333337,18.908333333333335,14.274999999999999,41.5,45.1,22.2,27.6
33.86666666666667,37.84166666666667,21.525000000000006,19.287499999999994,24.2,28.6,15.9,18.1
48.699999999999996,52.52083333333334,28.31250000000001,21.441666666666666,73.3,59.9,40.7,21.7
37.09583333333334,45.85833333333334,20.825000000000003,14.758333333333333,36.0,51.7,18.5,17.5
38.92083333333334,50.22916666666666,23.037500000000005,17.262500000000003,49.0,51.4,33.4,21.5
37.558333333333344,36.02916666666666,20.175,14.083333333333336,52.3,35.1,29.6,10.0
46.283333333333324,45.6409090909091,27.162499999999998,21.933333333333334,55.2,47.9,30.9,32.1
35.75833333333333,45.645833333333336,25.20833333333334,18.162500000000005,34.2,46.0,25.0,14.4
26.708333333333332,39.75416666666666,20.81666666666667,14.200000000000003,22.7,44.1,17.3,20.6
16.3875,26.858333333333334,11.450000000000001,7.2749999999999995,15.2,26.3,10.0,5.9
26.10416666666666,26.416666666666668,17.591666666666665,12.174999999999997,33.2,29.3,23.3,16.9
28.74999999999999,30.60416666666667,20.025000000000002,18.120833333333334,45.2,39.7,32.4,29.3
23.92941176470588,31.958333333333332,17.91176470588235,16.724999999999998,37.2,40.9,29.4,29.7
29.22142857142857,27.045000000000005,19.00714285714286,13.291666666666666,,22.8,,16.4
26.97916666666666,37.175000000000004,19.845833333333335,13.69166666666667,33.2,,23.8,20.0
21.424999999999997,32.949999999999996,15.329166666666666,14.395833333333336,23.6,38.1,16.7,12.1
39.25833333333333,43.05833333333334,26.958333333333332,18.091666666666665,38.6,44.4,24.7,30.9
38.79583333333334,42.21666666666667,25.933333333333337,21.125,49.1,52.8,32.3,27.6
40.7625,40.67083333333333,25.0,18.3,67.1,55.4,42.5,31.6
19.889999999999997,24.41666666666667,10.52,10.187499999999998,29.2,28.4,13.1,9.7
33.34285714285714,29.216666666666672,17.271428571428572,12.80833333333333,,34.0,,13.5
,26.024999999999995,,12.004166666666665,,35.6,,16.2
,12.96086956521739,,7.195833333333333,,15.5,,3.2
,22.916666666666668,,10.477272727272727,,22.3,,7.6
40.93333333333334,40.09583333333333,22.333333333333332,19.216666666666665,,41.2,,17.3
35.7875,41.06666666666666,22.57916666666667,21.412499999999994,65.0,55.8,37.0,35.9
19.80416666666667,24.45,13.558333333333335,8.579166666666667,24.4,29.0,13.8,10.4
27.850000000000005,25.837499999999995,17.041666666666668,11.775,36.9,27.6,23.4,10.9
20.045833333333334,28.966666666666672,12.166666666666663,14.616666666666669,25.5,37.3,19.6,16.5
21.354166666666668,29.104166666666668,11.191666666666665,12.378260869565214,16.5,32.9,8.5,11.0
29.87083333333334,29.829166666666666,16.38333333333333,13.595833333333333,44.6,37.4,23.2,18.9
45.49583333333333,48.7125,28.98333333333333,27.254166666666666,51.9,49.9,32.0,29.2
39.44166666666666,47.558333333333344,26.845833333333342,27.44782608695652,66.1,56.4,43.7,
31.708333333333332,30.0125,17.870833333333334,18.020833333333332,41.3,39.9,24.1,17.7
46.320833333333326,37.216666666666676,26.825000000000003,26.333333333333332,92.9,75.7,49.7,48.4
22.158333333333328,28.516666666666666,15.829166666666667,18.462500000000002,20.5,25.2,14.9,15.9
12.262500000000001,15.075000000000001,8.024999999999999,9.833333333333334,5.0,16.9,2.9,7.1
27.820833333333336,26.41666666666667,17.95,17.78333333333333,65.5,39.3,36.4,23.3
53.183333333333316,49.93333333333333,34.05416666666667,25.608333333333334,32.4,42.4,21.1,21.6
46.175000000000004,54.69166666666667,31.21250000000001,30.191666666666666,37.6,55.3,27.9,33.4
38.087500000000006,52.291666666666664,19.5875,18.104166666666668,48.0,47.3,29.0,15.8
30.558333333333334,34.82083333333333,19.612500000000004,16.5875,30.0,40.0,21.5,14.5
29.345833333333335,33.434782608695656,19.933333333333334,19.370833333333337,31.6,36.2,25.4,19.3
24.19583333333333,30.962500000000002,15.633333333333333,17.095833333333335,10.8,30.2,7.0,18.4
24.170833333333334,36.958333333333336,17.004166666666666,21.879166666666666,34.1,43.3,23.9,23.4
57.321739130434764,62.56666666666666,40.12173913043478,38.90416666666666,51.1,70.2,36.8,41.7
57.35416666666668,66.01428571428572,46.925000000000004,55.93750000000001,58.3,73.2,49.2,56.9
38.40000000000001,38.94583333333333,27.737499999999997,30.1,48.4,52.7,35.8,48.1
16.320833333333333,17.254166666666666,9.158333333333333,14.304166666666665,19.3,13.9,10.8,17.8
16.908333333333335,28.200000000000003,9.8375,10.095833333333335,17.7,17.8,7.8,7.9
15.491666666666667,16.620833333333334,10.7875,18.083333333333332,11.7,20.1,7.9,18.3
17.833333333333336,21.90833333333333,11.079166666666667,17.704166666666666,23.0,22.6,14.6,14.3
22.087500000000002,26.03333333333333,12.800000000000002,15.9,32.1,32.8,20.5,19.8
17.454166666666666,26.97916666666667,10.912500000000001,16.658333333333335,19.8,25.6,11.4,11.0
26.152380952380955,27.25,18.686363636363634,22.33333333333333,27.7,33.3,22.3,24.9
43.311764705882354,42.78333333333333,33.87619047619048,39.725,62.5,35.7,45.5,28.0
,43.991666666666674,19.225,37.92916666666667,,37.7,,32.2
,49.27083333333334,15.244444444444447,44.74583333333334,,46.1,31.2,44.9
35.08461538461538,36.52083333333333,20.893749999999997,31.075000000000006,,35.4,,40.5
35.608333333333334,42.31250000000001,28.391666666666676,39.00833333333333,41.6,39.5,32.3,45.9
39.68333333333334,28.63333333333333,25.904347826086955,31.679166666666664,39.9,29.6,35.9,38.6
43.49583333333334,34.916666666666664,34.486956521739124,37.791666666666664,33.7,34.5,,43.9
39.52727272727273,42.37083333333332,29.290909090909086,43.24166666666667,34.1,45.4,24.1,47.2
47.2875,56.49999999999999,38.89583333333332,58.40833333333333,39.1,43.6,33.1,52.0
44.087500000000006,52.699999999999996,37.50833333333333,59.817391304347844,27.4,29.6,22.4,37.6
35.012499999999996,42.3625,26.66666666666667,47.62083333333334,27.4,28.3,19.8,39.1
22.625,24.099999999999998,15.362500000000002,25.625,30.1,28.5,20.2,31.8
23.212500000000002,19.666666666666668,13.9375,19.912500000000005,23.0,27.1,13.3,20.4
36.12499999999999,37.0375,26.22083333333333,33.02083333333333,47.5,37.9,31.4,30.7
24.820833333333336,21.04583333333333,15.750000000000002,17.733333333333334,15.0,12.1,11.9,7.8
17.15416666666667,27.870833333333326,14.499999999999995,25.48333333333333,5.4,19.3,2.5,9.6
20.178260869565218,27.030434782608697,16.413043478260875,23.256521739130434,3.7,11.1,2.2,9.4
37.237500000000004,69.15416666666668,32.19166666666667,71.0125,27.6,52.5,24.9,56.6
32.69166666666667,34.12916666666667,27.320833333333336,33.38333333333333,29.9,22.6,25.0,19.5
38.237500000000004,43.51250000000001,32.15833333333334,41.87916666666667,37.9,39.3,31.1,41.2
22.508333333333326,33.15416666666667,19.28333333333333,28.345833333333335,11.2,18.5,9.7,19.3
28.745833333333326,34.15416666666666,22.245833333333337,25.8,23.7,35.0,19.1,32.0
29.095833333333328,35.225,22.770833333333332,31.070833333333336,32.3,40.0,29.6,39.0
26.558333333333326,35.43750000000001,21.254166666666666,29.191666666666666,20.8,33.1,17.3,28.8
22.930000000000003,31.29583333333333,19.41,30.37916666666666,27.3,31.7,23.6,30.7
,17.683333333333334,,15.320833333333335,,13.1,,11.9
,20.35,,17.33333333333333,,18.0,,21.2
,27.80416666666667,,20.704166666666662,,22.0,,16.6
,34.395833333333336,,31.4375,,29.7,,29.3
,30.59583333333333,,31.12499999999999,,17.7,,20.7
,28.89166666666667,,23.558333333333337,,30.8,,27.8
,64.1875,,56.93478260869565,,67.9,,61.8
,67.03333333333332,,61.280952380952385,,55.1,,52.4
,64.47916666666667,,61.718181818181804,,53.0,,58.3
,51.27083333333332,,49.095652173913045,,40.0,,29.0
,57.337500000000006,,54.87083333333333,,54.8,,48.4
,51.61666666666667,,44.112500000000004,,35.5,,28.1
,54.90833333333333,,51.58333333333334,,50.8,,53.2
,94.44166666666666,,86.79166666666667,,83.3,,72.3
,92.85833333333333,,91.26521739130435,,96.8,,98.7
,41.86249999999999,,35.9125,,37.3,,32.8
,46.0875,,41.82083333333334,,36.0,,39.1
,76.25000000000004,,70.48695652173912,,74.2,,64.2
,85.89583333333336,,66.79583333333332,,94.5,,60.0
,95.88333333333334,,83.53333333333335,,111.9,,93.6
,52.05833333333334,,43.583333333333336,,42.5,,29.2
,59.09999999999999,,53.73636363636364,,48.1,,42.2
,78.23333333333333,,71.85000000000001,,80.3,,69.0
,41.987500000000004,,34.583333333333336,,37.9,,27.5
,20.812499999999996,,16.400000000000002,,8.8,,6.8
,30.683333333333337,,27.883333333333336,,24.4,,22.8
,45.462499999999984,,43.29583333333334,,44.2,,41.6
,49.21666666666667,,46.15,,45.5,,40.0
,46.541666666666664,,43.94999999999999,,28.6,,31.8
,41.233333333333334,,38.170833333333334,,47.2,,46.5
,36.0125,,30.129166666666677,,26.9,,20.3
,78.43749999999999,,73.90416666666665,,71.3,,70.4
,63.70416666666666,,59.65416666666669,,58.7,,52.2
,68.78749999999998,,69.38749999999999,,82.3,,77.7
,58.166666666666664,,54.40416666666666,,69.9,,64.3
,69.18333333333334,,63.30833333333334,,58.7,,54.1
,56.6,,51.366666666666674,,,,
,49.349999999999994,,42.94583333333333,,52.2,,39.1
,69.13750000000002,,65.84166666666665,,76.6,,74.4
,46.57500000000001,,34.6125,,34.3,,24.6
,58.74583333333334,,48.70000000000001,,41.8,,34.3
,43.975,,35.67083333333333,,38.7,,32.2
,44.125,,38.68333333333333,,37.6,,30.5
,66.08333333333333,,55.67916666666667,,51.6,,47.7
,74.26666666666667,,63.433333333333344,,59.6,,45.7
,70.15416666666668,,65.2875,,63.3,,47.7
,62.462500000000006,,57.745833333333344,,48.3,,43.9
,69.20416666666667,,68.0375,,68.7,,70.1
,60.89166666666667,,42.425,,52.2,,34.0
,56.9,,42.23749999999999,,50.6,,38.3
,39.38750000000001,,23.349999999999998,,38.5,,28.2
,35.44583333333333,,16.570833333333333,,27.6,,15.7
,31.937499999999996,,18.32916666666667,,20.2,,3.6
,59.699999999999996,,43.24583333333333,,19.5,,35.7
,48.92083333333333,,38.975,,37.2,,39.0
,43.695833333333326,,26.487499999999997,,35.5,,27.3
,38.35833333333333,,31.445217391304347,,36.6,,43.23
,34.52083333333333,,28.448750000000004,,34.0,,22.0
,30.370833333333337,,17.673333333333336,,25.1,,14.52
,38.954166666666666,,14.428333333333327,,39.0,,10.67
,28.841666666666665,,10.546249999999999,,24.0,,9.02
,27.391666666666666,,15.872083333333334,,31.3,,20.13
,27.816666666666666,,13.35125,,31.9,,11.0
,33.72083333333334,,23.998333333333335,,28.3,,17.6
,52.337500000000006,,43.175000000000004,,41.8,,34.32
,35.3875,,28.888750000000005,,39.7,,35.2
,19.0125,,15.074782608695651,,19.5,,11.55
49.62,40.01666666666666,47.20666666666666,32.23916666666667,,28.6,,28.16
69.91666666666667,78.4,72.2625,71.59086956521739,67.5,79.7,69.7,76.12
40.75416666666667,44.949999999999996,40.50833333333332,41.763333333333335,35.5,43.2,36.4,48.62
76.68749999999999,76.89583333333334,69.27916666666665,60.08999999999999,93.1,61.7,63.7,42.46
56.6,73.54583333333333,50.08421052631579,62.470833333333324,,79.2,,65.34
29.929166666666664,31.96666666666667,28.49583333333334,28.109583333333322,27.8,29.7,25.4,27.28
33.420833333333334,34.85,33.275,28.54260869565217,30.3,32.2,31.3,19.8
40.204166666666666,37.858333333333334,39.44583333333333,32.376666666666665,33.3,37.6,33.3,31.57
71.83333333333333,74.6125,72.13333333333333,65.615,59.3,64.7,61.1,52.03
56.79166666666666,58.637499999999996,57.99166666666668,52.910000000000004,71.0,62.0,74.0,54.45
23.78333333333333,28.204166666666662,22.049999999999997,23.764782608695654,24.5,26.7,25.1,21.45
35.97272727272727,42.00833333333333,35.46363636363636,33.119166666666665,26.7,27.9,25.1,20.46
81.98333333333335,81.47916666666666,83.175,69.46041666666667,92.6,83.7,91.0,73.48
41.15416666666666,49.68749999999999,41.12499999999999,41.8825,44.4,53.0,39.2,44.22
24.1375,32.495833333333344,24.120833333333337,26.610833333333336,20.7,22.8,20.9,21.45
67.85000000000001,77.25,69.07083333333334,62.22791666666668,40.0,48.5,41.2,35.31
128.00000000000003,125.68749999999999,125.79130434782611,105.93000000000002,148.3,119.9,153.4,104.72
68.4875,74.08749999999999,56.80416666666665,52.73125000000002,60.6,72.6,50.8,47.85
34.050000000000004,42.32083333333333,31.520833333333332,28.76499999999999,46.7,52.7,38.5,36.63
18.308333333333334,25.65833333333333,15.591666666666667,16.962916666666665,9.8,20.8,7.9,8.8
22.370833333333337,26.708333333333332,20.3875,17.072916666666668,10.9,17.1,9.6,9.9
32.24166666666667,38.925000000000004,31.774999999999995,30.139999999999997,28.7,41.8,28.1,28.27
19.6125,21.166666666666664,16.374999999999996,15.051666666666664,7.7,12.9,6.9,11.0
38.59583333333333,37.39166666666667,33.14583333333333,26.757499999999993,40.7,36.1,32.8,25.19
28.037500000000005,27.940909090909088,24.037499999999998,19.95583333333333,23.4,28.9,15.7,11.33
36.62083333333333,23.287500000000005,32.725,22.88,32.3,14.7,28.5,14.74
47.862500000000004,41.19166666666667,46.29583333333333,39.76500000000001,39.5,43.8,38.3,43.12
57.429166666666674,54.1875,56.49583333333334,50.70541666666668,69.4,70.9,63.9,68.64
63.45000000000001,62.32916666666667,63.96666666666666,58.05708333333334,53.3,61.4,52.9,61.6
67.725,74.3125,68.50833333333333,68.76375,59.2,67.9,60.0,62.04
39.12499999999999,39.68260869565218,41.04583333333333,38.74291666666668,27.9,23.2,28.1,25.19
54.02083333333332,46.49583333333334,54.166666666666664,44.747083333333336,59.4,52.1,61.3,51.92
29.250000000000004,25.495833333333334,29.54166666666666,26.986666666666668,20.8,16.2,20.8,15.62
38.025000000000006,36.36666666666667,39.19583333333333,35.071666666666665,38.3,32.7,40.2,26.95
34.03333333333333,29.450000000000006,34.50833333333333,30.502083333333328,31.7,28.3,34.2,30.25
31.17083333333333,30.483333333333338,30.524999999999995,29.93375,25.3,23.1,27.4,23.21
35.74166666666667,32.15416666666666,33.13333333333333,30.199583333333333,26.2,22.7,25.3,23.76
59.23750000000001,34.7375,44.84166666666667,32.96333333333334,78.6,42.4,56.5,34.32
52.07916666666667,40.025000000000006,47.59583333333334,37.32208333333333,53.5,43.0,44.7,34.32
58.15000000000001,47.400000000000006,54.29583333333333,43.22083333333333,64.7,51.4,51.5,46.86
65.64166666666667,66.72500000000001,68.8625,59.312916666666666,57.9,60.9,60.3,53.24
52.92916666666667,61.54583333333334,54.683333333333344,58.7125,40.2,55.0,40.0,57.42
31.65833333333333,31.658333333333335,31.495833333333337,27.495416666666667,32.0,27.9,31.6,22.0
29.866666666666674,31.762500000000003,29.44583333333333,28.875,26.4,31.9,24.7,22.88
29.070833333333336,27.60416666666667,28.3,27.555,25.0,25.2,24.3,26.4
39.291666666666664,40.99583333333333,36.720833333333324,,37.4,36.3,34.4,
80.71249999999999,71.53333333333333,70.06666666666668,,72.9,77.7,67.2,
48.45416666666666,52.05833333333334,45.78333333333334,30.960000000000004,49.2,51.1,46.7,
28.854166666666668,23.55416666666667,22.64583333333333,20.817499999999995,24.1,19.9,24.0,20.46
22.045833333333334,14.754166666666668,15.341666666666667,13.850833333333332,9.6,8.2,11.3,9.24
22.991666666666664,23.075,17.845833333333328,17.2425,21.6,23.1,23.0,22.66
39.32083333333333,20.966666666666665,24.83913043478261,15.606249999999998,31.7,13.7,20.8,6.6
52.94166666666667,38.47083333333334,41.34166666666666,31.569999999999997,66.9,43.0,53.5,39.71
66.2875,41.76666666666667,48.54166666666668,30.653333333333332,56.1,30.4,37.1,28.38
81.95416666666668,73.98333333333333,70.60416666666667,57.41083333333333,99.1,112.0,90.9,84.48
18.529166666666672,12.950000000000001,14.029166666666669,10.972500000000002,12.2,6.2,4.4,10.78
11.995833333333332,13.070833333333331,16.733333333333334,14.34125,1.0,10.3,3.5,7.26
17.345833333333335,18.304166666666667,20.175000000000004,18.269166666666667,10.2,12.7,15.1,16.72
23.92083333333333,27.770833333333332,23.358333333333338,23.55913043478261,13.8,21.4,13.4,18.92
47.025,44.98749999999999,48.091666666666676,40.21875,44.8,34.9,46.4,31.68
41.958333333333336,43.416666666666664,43.675000000000004,40.03083333333333,43.5,40.1,46.6,33.88
44.28181818181818,40.02916666666667,39.959090909090904,38.26166666666666,56.3,55.5,60.0,51.7
28.020833333333332,16.308333333333334,17.60833333333333,16.289166666666663,23.1,18.8,13.8,21.12
29.20833333333333,14.060869565217393,13.212499999999999,12.306249999999999,13.2,10.2,7.6,12.87
29.275000000000002,43.918181818181814,22.1375,37.798750000000005,24.8,57.5,22.4,58.19
32.51666666666667,27.249999999999996,24.61666666666666,27.169999999999998,27.4,27.8,21.9,26.84
29.029166666666672,32.525000000000006,26.7,26.624583333333334,11.4,21.8,8.8,15.95
50.820833333333326,47.4375,50.73333333333332,42.48749999999999,40.2,41.7,41.5,34.76
77.37916666666665,84.60833333333332,77.89999999999999,74.92833333333334,105.2,97.1,108.3,76.56
28.787499999999998,29.879166666666666,25.549999999999997,24.8325,24.0,25.3,22.6,24.97
21.61666666666667,12.258333333333335,14.987499999999999,14.666666666666666,20.8,8.9,19.8,12.76
34.49583333333333,30.741666666666664,24.433333333333326,29.727500000000003,49.6,54.4,41.9,48.62
35.27499999999999,31.868181818181824,28.28333333333333,27.99260869565217,52.5,50.5,44.9,45.32
26.833333333333332,24.16666666666666,18.970833333333335,18.96583333333334,26.6,26.1,19.1,17.82
39.729166666666664,24.31739130434782,26.979166666666668,22.37125,47.2,33.4,33.0,29.15
23.40416666666667,13.816666666666668,15.754166666666665,17.26541666666667,28.0,6.9,16.9,12.54
28.145833333333332,28.86666666666667,24.808333333333337,25.86375,20.8,21.8,15.4,19.47
54.42083333333333,52.23333333333333,49.36666666666667,46.942499999999995,48.5,51.7,47.7,47.63
48.38695652173914,65.20434782608697,46.31739130434782,63.972173913043484,59.7,104.2,55.8,112.2
22.133333333333336,24.079166666666666,23.075000000000003,23.099999999999998,17.1,20.2,15.4,20.9
36.2875,33.42916666666667,35.84583333333334,30.268333333333334,46.7,44.9,45.6,34.32
24.8125,24.85833333333333,24.870833333333334,22.980833333333333,28.9,29.8,24.0,25.74
23.750000000000004,27.5125,24.724999999999998,23.929583333333326,21.2,16.3,23.6,11.77
48.77916666666667,53.525,46.55833333333333,48.51458333333333,37.4,38.5,38.8,27.72
33.458333333333336,27.704166666666662,28.98333333333333,25.703333333333333,22.3,21.1,29.4,21.67
45.72916666666666,39.04166666666667,37.0375,31.78083333333333,40.1,41.5,40.4,33.99
66.25833333333334,42.32272727272727,47.32083333333333,33.42086956521739,128.8,64.1,73.7,46.09
29.858333333333334,30.24782608695653,24.220833333333335,26.955,26.0,23.3,19.9,19.58
41.64999999999999,43.90833333333333,40.2125,35.21375,33.7,29.5,31.5,22.44
70.7958333333333,60.395833333333336,59.65833333333336,50.9575,87.8,78.6,77.6,71.72
45.34166666666666,37.59166666666667,42.762499999999996,21.230000000000004,43.9,22.2,40.0,19.25
30.566666666666663,22.954166666666666,28.087499999999995,17.934782608695656,30.8,29.6,33.7,23.32
24.437499999999996,17.883333333333336,21.870833333333337,16.528695652173916,15.0,6.9,26.5,10.56
33.29565217391305,31.700000000000003,26.143478260869564,25.453043478260863,,54.0,7.3,51.7
33.854166666666664,32.574999999999996,27.049999999999997,22.870833333333334,33.9,37.6,32.2,25.63
68.24166666666666,52.87083333333334,53.61249999999999,31.061249999999998,93.0,57.8,56.2,35.2
69.125,53.1875,49.18333333333333,39.15521739130435,84.7,75.9,56.9,58.3
68.62916666666668,62.32083333333333,56.78333333333334,27.20826086956522,37.0,30.2,9.3,20.68
54.337500000000006,40.37083333333333,37.82916666666667,27.674166666666654,52.0,61.4,21.4,39.71
21.37826086956522,14.309090909090907,14.081818181818182,17.387857142857143,25.6,13.4,10.3,
30.508333333333336,29.308333333333334,21.9875,17.860000000000003,32.2,29.4,18.5,18.48
67.22916666666667,63.91818181818181,46.49166666666667,34.615,108.1,57.4,55.3,34.1
48.87499999999999,46.09166666666667,30.013043478260872,26.384285714285717,44.6,34.8,22.7,22.55
69.71000000000001,64.23333333333333,54.29411764705883,35.49173913043479,73.8,82.0,40.1,47.74
70.54499999999999,49.699999999999996,53.199999999999996,23.269583333333333,,37.1,206.8,24.42
55.12941176470588,56.300000000000004,37.15384615384615,21.806190476190473,,50.4,,20.79
59.393333333333324,17.8875,64.27692307692307,14.905000000000001,,15.7,,9.24
41.02222222222222,37.72272727272727,39.26666666666667,22.741304347826084,,35.5,,22.0
42.187500000000014,36.045,32.78333333333333,26.864999999999995,76.8,49.3,42.8,33.22
23.912499999999994,26.65416666666667,25.527272727272727,22.556470588235292,27.6,29.4,12.7,27.28
25.52083333333333,41.48333333333334,26.926086956521736,26.476999999999993,25.5,24.7,9.3,
30.279166666666665,42.81666666666666,31.162499999999994,12.7875,25.7,32.7,33.3,10.34
35.68750000000001,46.51500000000001,32.854166666666664,16.082,38.5,48.3,38.3,25.41
41.43333333333334,42.072222222222216,34.791666666666664,19.974166666666665,32.1,,48.8,27.06
21.19047619047619,24.657142857142855,16.11111111111111,15.083750000000002,19.3,26.0,,16.61
26.927272727272733,34.36363636363636,18.94090909090909,16.48166666666667,21.5,26.3,20.3,14.08
36.53333333333334,49.27500000000001,24.162500000000005,16.95375,43.4,57.2,22.2,19.36
53.383333333333326,45.600000000000016,34.25,19.29125,65.6,47.5,35.3,22.11
64.42083333333333,54.183333333333344,39.18333333333333,23.686666666666664,88.2,74.9,51.0,25.08
33.17083333333333,49.991666666666674,25.4875,27.75666666666667,40.6,47.8,26.7,28.05
26.070833333333336,32.79999999999999,19.312500000000004,19.804583333333326,12.9,33.2,24.6,25.19
30.291666666666668,25.54583333333333,19.358333333333334,11.698260869565217,36.4,12.2,24.6,11.88
37.00833333333333,25.924999999999997,23.358333333333334,12.824166666666665,55.6,22.9,28.5,19.8
36.57083333333333,49.23684210526315,21.704166666666666,19.534166666666668,44.3,47.3,26.4,36.85
49.42500000000001,59.57272727272728,29.61666666666666,24.59875,69.7,67.3,45.7,39.6
37.68333333333334,49.616666666666674,21.654166666666665,18.104166666666664,46.7,58.9,26.5,32.12
31.625,50.21666666666666,18.995833333333337,14.180833333333334,32.2,49.1,22.7,17.6
28.71666666666667,39.4625,18.079166666666666,14.368749999999999,21.0,43.0,15.1,22.44
39.86666666666666,55.6,22.125,16.555,47.2,59.9,23.3,22.44
34.73333333333333,29.829166666666666,19.166666666666664,14.45125,52.5,24.7,15.2,12.54
33.96666666666666,30.837500000000006,21.687500000000004,12.723333333333334,65.8,47.8,36.8,13.97
25.47916666666666,19.020833333333332,14.533333333333331,11.1925,33.7,4.4,11.3,10.56
24.566666666666666,26.75,17.779166666666672,14.611666666666666,46.9,27.7,22.9,13.64
17.979166666666664,26.45454545454545,13.070833333333333,11.375833333333333,7.4,16.5,8.5,9.46
23.325,19.255,18.099999999999994,17.797083333333333,21.3,2.2,13.0,19.25
35.84166666666666,33.05,29.779166666666672,23.96166666666667,73.7,67.2,46.6,36.52
14.091666666666667,15.43529411764706,11.070833333333333,11.75625,10.0,16.8,7.9,15.84
22.658333333333335,,18.4875,14.299999999999999,22.6,,17.6,18.92
28.362499999999997,,18.2375,15.949999999999998,22.6,,15.1,13.31
31.44583333333333,16.012500000000003,17.070833333333333,11.52904761904762,29.0,,18.2,7.81
28.575000000000003,11.375,12.358333333333334,12.18130434782609,27.8,8.7,12.6,15.4
30.725000000000005,14.958333333333334,16.429166666666667,10.3125,27.9,10.7,13.8,10.34
40.104166666666664,23.445833333333336,21.545833333333334,14.510833333333338,63.1,28.0,43.9,17.6
40.43750000000001,22.754999999999995,20.708333333333336,16.192,46.7,31.6,24.3,20.46
42.6,25.29583333333333,22.566666666666663,16.765833333333337,33.8,29.1,15.8,20.68
52.362500000000004,29.970833333333335,28.954166666666676,18.530416666666664,54.6,33.1,32.6,24.42
59.958333333333336,35.92916666666667,35.04166666666667,26.592499999999998,69.9,43.0,51.8,37.84
60.52916666666667,33.75217391304347,32.8625,29.58083333333334,69.9,,47.4,46.2
59.68750000000001,34.387499999999996,28.658333333333335,32.43166666666666,60.1,37.3,24.6,51.81
54.30416666666667,19.821739130434786,24.94583333333333,13.95166666666667,65.8,19.3,32.5,22.99
45.29166666666668,19.81363636363636,19.629166666666666,11.022916666666667,49.6,15.3,15.7,7.92
45.449999999999996,19.375,30.52173913043478,11.554782608695655,45.6,20.0,,12.87
65.32916666666667,26.71666666666667,45.895833333333336,16.903333333333336,60.3,10.0,45.0,26.29
48.75833333333333,26.629166666666666,34.05416666666666,15.688749999999999,55.7,22.7,46.4,17.49
37.74166666666667,22.737499999999997,20.375000000000004,12.521666666666667,34.6,27.2,23.4,14.74
34.14090909090908,17.904166666666665,21.279166666666665,11.105416666666668,28.2,22.0,23.3,13.75
36.79090909090909,26.154166666666665,28.0695652173913,11.902916666666668,46.6,43.7,49.3,19.47
28.25833333333334,31.345833333333328,23.308333333333337,19.525000000000002,27.4,31.3,19.8,25.74
30.849999999999998,28.952173913043477,23.762500000000006,23.352083333333336,52.2,25.8,37.7,39.16
34.34782608695653,28.526086956521734,25.733333333333324,14.046521739130439,32.5,15.3,30.2,
